Year,LandslideID,Zone,QuadratID,Species_Jp,Coverage_%,Max_H_cm,Species type,Moisture type
1981,22,Deposition,B,Kikumugura,1,5,Forest species,Moderate
1981,22,Deposition,B,Tsurifunesou,10,40,Forest species,Wet
1981,22,Deposition,B,Yobusumasou,1,30,Forest species,Wet
1981,22,Deposition,B,Oobako,1,10,Open land species,Dry
1981,22,Deposition,B,Tanisoba,1,10,Open land species,Wet
1981,22,Deposition,B,Kakidoshi,1,5,Open land species,Moderate
1981,22,Deposition,B,Inutade,1,10,Open land species,Wet
1981,22,Deposition,C,Miyakozasa,80,80,Generalist species,Moderate
1981,22,Deposition,C,Irakusa,10,70,Forest species,Wet
1981,22,Deposition,C,Yabuninjin,1,10,Forest species,Wet
1981,22,Deposition,C,Fukkisou,5,25,Woody species,Woody species
1981,22,Deposition,C,Aomizu,5,50,Forest species,Wet
1981,22,Deposition,C,Mitsuba,1,15,Forest species,Wet
1981,22,Deposition,C,Nekonomeso,5,5,Forest species,Wet
1981,22,Deposition,C,Kohakobe,1,5,Open land species,Wet
1981,22,Deposition,C,Kikumugura,1,20,Forest species,Moderate
1981,22,Deposition,C,Daikonsou,5,70,Forest species,Wet
1981,22,Deposition,C,Akitabuki,1,30,Generalist species,Moderate
1981,22,Deposition,C,Fern SP,1,10,Unknown,Unknown
1981,22,Deposition,C,Suge SP,5,80,Unknown,Unknown
1981,22,Deposition,D,Miyakozasa,90,110,Generalist species,Moderate
1981,22,Deposition,D,Fukkisou,10,25,Woody species,Woody species
1981,22,Deposition,D,Aodamo,5,60,Woody species,Woody species
1981,22,Deposition,D,Aomizu,1,25,Forest species,Wet
1981,22,Deposition,D,Konronsou,1,30,Forest species,Wet
1981,22,Deposition,D,Tsurifunesou,1,30,Forest species,Wet
1981,22,Deposition,D,Kitsurifune,1,60,Forest species,Wet
1981,22,Deposition,D,Kohakobe,1,5,Open land species,Wet
1981,22,Deposition,D,Kikumugura,1,10,Forest species,Moderate
1981,22,Deposition,D,Momijigasa,1,40,Forest species,Wet
1981,22,Deposition,D,Mizosoba,1,20,Generalist species,Wet
1981,62,Initiation,A,Miyakozasa,60,60,Generalist species,Moderate
1981,62,Initiation,A,Momijigasa,15,40,Forest species,Wet
1981,62,Initiation,A,Yabuninjin,5,10,Forest species,Wet
1981,62,Initiation,A,Mukago irakusa,15,30,Forest species,Wet
1981,62,Initiation,A,Mizuhiki,1,30,Forest species,Wet
1981,62,Initiation,A,Violets SP,1,5,Unknown,Unknown
1981,62,Initiation,A,Sarashina Shouma,1,10,Generalist species,Wet
1981,62,Initiation,A,Poaceae SP,1,10,Unknown,Unknown
1981,62,Initiation,A,Kohakobe,1,5,Open land species,Wet
1981,62,Initiation,A,Hahakogusa,1,5,Open land species,Wet
1981,62,Initiation,A,Fern SP,1,15,Unknown,Unknown
1981,62,Initiation,B,Miyakozasa,25,60,Generalist species,Moderate
1981,62,Initiation,B,Momijigasa,5,20,Forest species,Wet
1981,62,Initiation,B,Yabuninjin,5,10,Forest species,Wet
1981,62,Initiation,B,Tanimitsuba,10,50,Forest species,Wet
1981,62,Initiation,B,Konronsou,1,20,Forest species,Wet
1981,62,Initiation,B,Fern SP,1,5,Unknown,Unknown
1981,62,Initiation,B,Sawashiba,1,5,Woody species,Woody species
1981,62,Initiation,C,Miyakozasa,20,60,Generalist species,Moderate
1981,62,Initiation,C,Momijigasa,5,30,Forest species,Wet
1981,62,Initiation,C,Tanimitsuba,15,70,Forest species,Wet
1981,62,Initiation,C,Haedokusou,5,50,Forest species,Moderate
1981,62,Initiation,C,Yabuninjin,1,15,Forest species,Wet
1981,62,Initiation,C,Torikabuto,1,15,Forest species,Wet
1981,62,Initiation,C,Akashide,1,10,Woody species,Woody species
1981,62,Initiation,D,Miyakozasa,20,60,Generalist species,Moderate
1981,62,Initiation,D,Momijigasa,20,40,Forest species,Wet
1981,62,Initiation,D,Torikabuto,5,40,Forest species,Wet
1981,62,Initiation,D,Tanimitsuba,5,40,Forest species,Wet
1981,62,Initiation,D,Daikonsou,5,10,Forest species,Wet
1981,62,Initiation,D,Mizunara,1,5,Woody species,Woody species
1981,62,Initiation,D,Yabuninjin,5,15,Forest species,Wet
1981,62,Initiation,D,Mukago irakusa,10,10,Forest species,Wet
1981,62,Initiation,D,Maizurusou,1,5,Forest species,Wet
1981,62,Initiation,D,Kurumabasou,15,20,Forest species,Moderate
1981,62,Initiation,D,Fukkisou,1,10,Woody species,Woody species
1981,62,Initiation,D,Haedokusou,5,25,Forest species,Moderate
1981,62,Initiation,D,Oshida,1,30,Forest species,Moderate
1981,62,Initiation,D,Vine SP,1,5,Unknown,Unknown
1981,62,Initiation,D,Kohakobe,1,5,Open land species,Wet
1981,62,Initiation,D,Akashide,1,5,Woody species,Woody species
1981,62,Initiation,D,Chishimaazami,1,5,Open land species,Moderate
1981,62,Transport,A,Miyakozasa,60,60,Generalist species,Moderate
1981,62,Transport,A,Momijigasa,5,15,Forest species,Wet
1981,62,Transport,A,Yabuninjin,1,10,Forest species,Wet
1981,62,Transport,A,Konronsou,1,10,Forest species,Wet
1981,62,Transport,A,Tanimitsuba,1,15,Forest species,Wet
1981,62,Transport,A,Unknown 18,1,20,Unknown,Unknown
1981,62,Transport,A,Kourai Tennanshou,1,5,Forest species,Moderate
1981,62,Transport,A,Yamamomiji,1,15,Woody species,Woody species
1981,62,Transport,B,Miyakozasa,80,80,Generalist species,Moderate
1981,62,Transport,B,Fukkisou,5,15,Woody species,Woody species
1981,62,Transport,B,Tsuribana,5,40,Woody species,Woody species
1981,62,Transport,B,Momijigasa,5,70,Forest species,Wet
1981,62,Transport,B,Inutoubana,5,15,Forest species,Wet
1981,62,Transport,B,Mukago irakusa,5,10,Forest species,Wet
1981,62,Transport,B,Kikumugura,1,10,Forest species,Moderate
1981,62,Transport,B,Sawashiba,1,10,Woody species,Woody species
1981,62,Transport,B,Asada,1,10,Woody species,Woody species
1981,62,Transport,B,Yabuninjin,1,10,Forest species,Wet
1981,62,Transport,B,Okukuruma Mugura,1,5,Forest species,Wet
1981,62,Transport,B,Daikonsou,1,20,Forest species,Wet
1981,62,Transport,B,Konronsou,1,10,Forest species,Wet
1981,62,Transport,B,Oshida,1,10,Forest species,Moderate
1981,62,Transport,C,Miyakozasa,60,60,Generalist species,Moderate
1981,62,Transport,C,Momijigasa,10,20,Forest species,Wet
1981,62,Transport,C,Yabuninjin,5,20,Forest species,Wet
1981,62,Transport,C,Daikonsou,1,20,Forest species,Wet
1981,62,Transport,C,Konronsou,1,20,Forest species,Wet
1981,62,Transport,C,Oshida,5,10,Forest species,Moderate
1981,62,Transport,C,Irakusa,5,10,Forest species,Wet
1981,62,Transport,C,Yamamomiji,1,10,Woody species,Woody species
1981,62,Transport,C,Sarashina Shouma,1,10,Generalist species,Wet
1981,62,Transport,C,Haedokusou,5,20,Forest species,Moderate
1981,62,Transport,C,Inutoubana,5,10,Forest species,Wet
1981,62,Transport,C,Fukkisou,1,10,Woody species,Woody species
1981,62,Transport,C,Tanimitsuba,1,30,Forest species,Wet
1981,62,Transport,D,Miyakozasa,20,50,Generalist species,Moderate
1981,62,Transport,D,Momijigasa,10,35,Forest species,Wet
1981,62,Transport,D,Torikabuto,5,60,Forest species,Wet
1981,62,Transport,D,Fukkisou,1,10,Woody species,Woody species
1981,62,Transport,D,Tanimitsuba,10,60,Forest species,Wet
1981,62,Transport,D,Yamamomiji,1,10,Woody species,Woody species
1981,62,Transport,D,Daikonsou,1,10,Forest species,Wet
1981,62,Transport,D,Yabuninjin,1,5,Forest species,Wet
1981,62,Transport,D,Irakusa,1,10,Forest species,Wet
1981,62,Transport,D,Haedokusou,5,30,Forest species,Moderate
1981,62,Transport,D,Kourai Tennanshou,1,20,Forest species,Moderate
1981,62,Transport,D,Mukago irakusa,5,10,Forest species,Wet
1981,62,Transport,D,Sansho,1,50,Woody species,Woody species
1981,62,Transport,D,Kurumabasou,1,10,Forest species,Moderate
1981,62,Transport,D,Suge SP,1,20,Unknown,Unknown
1981,62,Deposition,A,Miyakozasa,80,60,Generalist species,Moderate
1981,62,Deposition,A,Hangonsou,15,140,Open land species,Dry
1981,62,Deposition,A,Momijigasa,5,60,Forest species,Wet
1981,62,Deposition,A,Yabumame,1,10,Open land species,Moderate
1981,62,Deposition,A,Yamamomiji,1,40,Woody species,Woody species
1981,62,Deposition,A,Haedokusou,5,40,Forest species,Moderate
1981,62,Deposition,A,Tsurifunesou,5,40,Forest species,Wet
1981,62,Deposition,A,Konronsou,1,40,Forest species,Wet
1981,62,Deposition,A,Unknown 19,1,10,Unknown,Unknown
1981,62,Deposition,A,Itayakaede,1,20,Woody species,Woody species
1981,62,Deposition,A,Suge SP,5,20,Unknown,Unknown
1981,62,Deposition,A,Kohakobe,1,5,Open land species,Wet
1981,62,Deposition,A,Violets SP,1,5,Unknown,Unknown
1981,62,Deposition,A,Kurumabasou,1,10,Forest species,Moderate
1981,62,Deposition,A,Yabuninjin,1,10,Forest species,Wet
1981,62,Deposition,A,Hanatade,5,20,Forest species,Wet
1981,62,Deposition,A,Saxifrage sp,1,10,Unknown,Unknown
1981,62,Deposition,A,Daikonsou,1,30,Forest species,Wet
1981,62,Deposition,B,Miyakozasa,60,50,Generalist species,Moderate
1981,62,Deposition,B,Momijigasa,10,30,Forest species,Wet
1981,62,Deposition,B,Daikonsou,5,90,Forest species,Wet
1981,62,Deposition,B,Tanisoba,1,20,Open land species,Wet
1981,62,Deposition,B,Okukuruma Mugura,1,10,Forest species,Wet
1981,62,Deposition,B,Konronsou,10,70,Forest species,Wet
1981,62,Deposition,B,Haedokusou,1,20,Forest species,Moderate
1981,62,Deposition,B,Tsurifunesou,5,30,Forest species,Wet
1981,62,Deposition,B,Irakusa,1,20,Forest species,Wet
1981,62,Deposition,B,Tanimitsuba,1,20,Forest species,Wet
1981,62,Deposition,B,Yamamomiji,1,5,Woody species,Woody species
1981,62,Deposition,B,Sawashiba,1,5,Woody species,Woody species
1981,62,Deposition,B,Itayakaede,1,10,Woody species,Woody species
1981,62,Deposition,C,Miyakozasa,90,80,Generalist species,Moderate
1981,62,Deposition,C,Torikabuto,1,80,Forest species,Wet
1981,62,Deposition,C,Fukkisou,10,10,Woody species,Woody species
1981,62,Deposition,C,Sarashina Shouma,5,15,Generalist species,Wet
1981,62,Deposition,C,Konronsou,1,25,Forest species,Wet
1981,62,Deposition,D,Hanatade,40,20,Forest species,Wet
1981,62,Deposition,D,Momijigasa,30,10,Forest species,Wet
1981,62,Deposition,D,Mizuhiki,10,20,Forest species,Wet
1981,62,Deposition,D,Daikonsou,5,40,Forest species,Wet
1981,62,Deposition,D,Naginata Koju,1,10,Open land species,Dry
1981,62,Deposition,D,Yabuninjin,5,10,Forest species,Wet
1981,62,Deposition,D,Tsuribana,5,30,Woody species,Woody species
1981,62,Deposition,D,Inutoubana,5,40,Forest species,Wet
1981,62,Deposition,D,Itayakaede,1,10,Woody species,Woody species
1981,62,Deposition,D,Kohakobe,1,5,Open land species,Wet
1981,62,Deposition,D,Kikumugura,1,5,Forest species,Moderate
1981,62,Deposition,D,Irakusa,1,15,Forest species,Wet
1981,62,Deposition,D,Aomizu,5,20,Forest species,Wet
1981,62,Deposition,D,Mukago irakusa,1,30,Forest species,Wet
1981,62,Deposition,D,Chishimaazami,5,20,Open land species,Moderate
1981,62,Deposition,D,Kakidoshi,1,5,Open land species,Moderate
1981,62,Deposition,D,Mitsuba,1,10,Forest species,Wet
1981,62,Deposition,D,Suge SP,5,40,Unknown,Unknown
1981,62,Deposition,D,Suge SP2,1,15,Unknown,Unknown
1981,62,Deposition,D,Dianthus sp,1,30,Unknown,Unknown
1981,62,Deposition,D,Miyakozasa,10,40,Generalist species,Moderate
1947,32,Initiation,A,Miyakozasa,25,40,Generalist species,Moderate
1947,32,Initiation,A,Tachitsubo violets,1,5,Open land species,Dry
1947,32,Initiation,A,Suge SP,20,10,Unknown,Unknown
1947,32,Initiation,A,Suge SP2,10,20,Unknown,Unknown
1947,32,Initiation,A,Unknown 20,5,10,Unknown,Unknown
1947,32,Initiation,A,Konronsou,1,10,Forest species,Wet
1947,32,Initiation,A,Haedokusou,1,10,Forest species,Moderate
1947,32,Initiation,A,Shrubs sp9,1,10,Woody species,Woody species
1947,32,Initiation,A,Yamamomiji,1,10,Woody species,Woody species
1947,32,Initiation,A,Ooamadokoro,1,5,Generalist species,Moderate
1947,32,Initiation,A,Nogariyasu,1,5,Generalist species,Moderate
1947,32,Initiation,B,Miyakozasa,50,40,Generalist species,Moderate
1947,32,Initiation,B,Konronsou,5,15,Forest species,Wet
1947,32,Initiation,B,Unknown 21,1,10,Unknown,Unknown
1947,32,Initiation,B,Aodamo,5,20,Woody species,Woody species
1947,32,Initiation,B,Suge SP,10,20,Unknown,Unknown
1947,32,Initiation,B,Asada,1,10,Woody species,Woody species
1947,32,Initiation,B,Tachitsubo violets,1,5,Open land species,Dry
1947,32,Initiation,B,Tsurumasaki,1,5,Woody species,Woody species
1947,32,Initiation,C,Yobusumasou,10,160,Forest species,Wet
1947,32,Initiation,C,Miyakozasa,40,50,Generalist species,Moderate
1947,32,Initiation,C,Aodamo,5,30,Woody species,Woody species
1947,32,Initiation,C,Akashide,30,80,Woody species,Woody species
1947,32,Initiation,C,Sawashiba,5,70,Woody species,Woody species
1947,32,Initiation,C,Shrubs sp9,1,30,Woody species,Woody species
1947,32,Initiation,C,Otokoeshi,1,5,Open land species,Moderate
1947,32,Initiation,C,Yamamomiji,1,10,Woody species,Woody species
1947,32,Initiation,C,Tachitsubo violets,1,5,Open land species,Dry
1947,32,Initiation,C,Shirobanano hebiichigo,1,5,Woody species,Woody species
1947,32,Initiation,C,Momijigasa,1,10,Forest species,Wet
1947,32,Initiation,C,Suge SP,40,20,Unknown,Unknown
1947,32,Initiation,C,Hangonsou,1,40,Open land species,Dry
1947,32,Initiation,D,Akinokirinsou,1,40,Open land species,Dry
1947,32,Initiation,D,Miyakozasa,30,30,Generalist species,Moderate
1947,32,Initiation,D,Shirobanano hebiichigo,5,5,Woody species,Woody species
1947,32,Initiation,D,Otokoeshi,1,5,Open land species,Moderate
1947,32,Initiation,D,Tachitsubo violets,1,5,Open land species,Dry
1947,32,Initiation,D,Aodamo,5,10,Woody species,Woody species
1947,32,Initiation,D,Suge SP,25,10,Unknown,Unknown
1947,32,Initiation,D,Nogariyasu,10,15,Generalist species,Moderate
1947,32,Initiation,D,Kikumugura,5,5,Forest species,Moderate
1947,32,Transport,A,Miyakozasa,60,45,Generalist species,Moderate
1947,32,Transport,A,Ooyomogi,1,20,Open land species,Dry
1947,32,Transport,A,Vine SP,1,20,Unknown,Unknown
1947,32,Transport,A,Haedokusou,5,40,Forest species,Moderate
1947,32,Transport,A,Yamamomiji,5,45,Woody species,Woody species
1947,32,Transport,A,Aodamo,1,25,Woody species,Woody species
1947,32,Transport,A,Otokoeshi,5,10,Open land species,Moderate
1947,32,Transport,A,Yabumame,1,5,Open land species,Moderate
1947,32,Transport,A,Yabuninjin,1,5,Forest species,Wet
1947,32,Transport,A,Suge SP,70,20,Unknown,Unknown
1947,32,Transport,A,Hangonsou,5,60,Open land species,Dry
1947,32,Transport,B,Miyakozasa,95,50,Generalist species,Moderate
1947,32,Transport,B,Konronsou,10,15,Forest species,Wet
1947,32,Transport,B,Yamahagi,1,10,Woody species,Woody species
1947,32,Transport,B,Haedokusou,1,10,Forest species,Moderate
1947,32,Transport,B,Tachitsubo violets,1,10,Open land species,Dry
1947,32,Transport,B,Hangonsou,1,60,Open land species,Dry
1947,32,Transport,B,Okukuruma Mugura,1,20,Forest species,Wet
1947,32,Transport,B,Miyama Mugura,1,5,Forest species,Moderate
1947,32,Transport,B,Ezo Yamazakura,1,30,Woody species,Woody species
1947,32,Transport,B,Yamamomiji,1,5,Woody species,Woody species
1947,32,Transport,C,Miyakozasa,75,50,Generalist species,Moderate
1947,32,Transport,C,Hangonsou,5,120,Open land species,Dry
1947,32,Transport,C,Haedokusou,5,30,Forest species,Moderate
1947,32,Transport,C,Aodamo,1,30,Woody species,Woody species
1947,32,Transport,C,Mizunara,1,15,Woody species,Woody species
1947,32,Transport,C,Akashide,1,5,Woody species,Woody species
1947,32,Transport,C,Ezo Yamazakura,1,15,Woody species,Woody species
1947,32,Transport,C,Miyama Mugura,5,15,Forest species,Moderate
1947,32,Transport,C,Okukuruma Mugura,5,10,Forest species,Wet
1947,32,Transport,C,Nogariyasu,20,15,Generalist species,Moderate
1947,32,Transport,D,Miyakozasa,40,60,Generalist species,Moderate
1947,32,Transport,D,Oshida,40,40,Forest species,Moderate
1947,32,Transport,D,Yamamomiji,1,90,Woody species,Woody species
1947,32,Transport,D,Haedokusou,10,20,Forest species,Moderate
1947,32,Transport,D,Futarishizuka,5,15,Forest species,Wet
1947,32,Transport,D,Aodamo,1,15,Woody species,Woody species
1947,32,Transport,D,Okukuruma Mugura,1,10,Forest species,Wet
1947,32,Transport,D,Miyama Mugura,1,10,Forest species,Moderate
1947,32,Transport,D,Suge SP,10,10,Unknown,Unknown
Reference,Biratori,Upper,A,Sawashiba,5,25,Woody species,Woody species
Reference,Biratori,Upper,A,Nogariyasu,10,30,Generalist species,Moderate
Reference,Biratori,Upper,A,Suge SP,30,20,Unknown,Unknown
Reference,Biratori,Upper,A,Ransuge,5,5,Unknown,Unknown
Reference,Biratori,Upper,A,Itayakaede,5,5,Woody species,Woody species
Reference,Biratori,Upper,A,Akashide,1,10,Woody species,Woody species
Reference,Biratori,Upper,A,Ezo Yamazakura,1,10,Woody species,Woody species
Reference,Biratori,Upper,A,Maizurusou,5,5,Forest species,Wet
Reference,Biratori,Upper,A,Fern SP,20,20,Unknown,Unknown
Reference,Biratori,Upper,A,Yabutabako,1,20,Open land species,Moderate
Reference,Biratori,Upper,A,Iwagarami,1,5,Woody species,Woody species
Reference,Biratori,Upper,A,Koichiyakusou,1,5,Forest species,Moderate
Reference,Biratori,Upper,A,Tsutaurushi,1,10,Woody species,Woody species
Reference,Biratori,Upper,B,Sawashiba,5,40,Woody species,Woody species
Reference,Biratori,Upper,B,Suge SP,60,10,Unknown,Unknown
Reference,Biratori,Upper,B,Suge SP2,5,10,Unknown,Unknown
Reference,Biratori,Upper,B,Ransuge,5,10,Unknown,Unknown
Reference,Biratori,Upper,B,Vine SP,5,20,Unknown,Unknown
Reference,Biratori,Upper,B,Maizurusou,1,5,Forest species,Wet
Reference,Biratori,Upper,B,Shinanoki,1,10,Woody species,Woody species
Reference,Biratori,Upper,B,Asada,1,10,Woody species,Woody species
Reference,Biratori,Upper,B,Harunire,1,5,Woody species,Woody species
Reference,Biratori,Upper,B,Akashide,1,5,Woody species,Woody species
Reference,Biratori,Upper,B,Haedokusou,5,40,Forest species,Moderate
Reference,Biratori,Upper,B,Ooamadokoro,5,10,Generalist species,Moderate
Reference,Biratori,Upper,C,Oshida,10,20,Forest species,Moderate
Reference,Biratori,Upper,C,Sawashiba,5,20,Woody species,Woody species
Reference,Biratori,Upper,C,Vine SP,1,20,Unknown,Unknown
Reference,Biratori,Upper,C,Suge SP,20,10,Unknown,Unknown
Reference,Biratori,Upper,C,Vine SP2,1,10,Unknown,Unknown
Reference,Biratori,Upper,C,Maizurusou,1,5,Forest species,Wet
Reference,Biratori,Upper,C,Yamabudou,1,5,Woody species,Woody species
Reference,Biratori,Upper,C,Ransuge,1,10,Unknown,Unknown
Reference,Biratori,Upper,C,Yabutabako,1,10,Open land species,Moderate
Reference,Biratori,Upper,D,Akinokirinsou,5,40,Open land species,Dry
Reference,Biratori,Upper,D,Sawashiba,5,50,Woody species,Woody species
Reference,Biratori,Upper,D,Oshida,1,15,Forest species,Moderate
Reference,Biratori,Upper,D,Tachitsubo violets,1,5,Open land species,Dry
Reference,Biratori,Upper,D,Tsuru ajisai,5,20,Woody species,Woody species
Reference,Biratori,Upper,D,Suge SP,30,5,Unknown,Unknown
Reference,Biratori,Upper,D,Ransuge,1,5,Unknown,Unknown
Reference,Biratori,Upper,D,Akashide,1,5,Woody species,Woody species
Reference,Biratori,Upper,D,Aodamo,1,10,Woody species,Woody species
Reference,Biratori,Middle,A,Torikabuto,1,30,Forest species,Wet
Reference,Biratori,Middle,A,Tanimitsuba,10,40,Forest species,Wet
Reference,Biratori,Middle,A,Sawashiba,1,25,Woody species,Woody species
Reference,Biratori,Middle,A,Fern SP,5,20,Unknown,Unknown
Reference,Biratori,Middle,A,Vine SP,1,15,Unknown,Unknown
Reference,Biratori,Middle,A,Ransuge,1,10,Unknown,Unknown
Reference,Biratori,Middle,A,Suge SP,30,20,Unknown,Unknown
Reference,Biratori,Middle,A,Chishimaazami,5,5,Open land species,Moderate
Reference,Biratori,Middle,A,Akinokirinsou,1,10,Open land species,Dry
Reference,Biratori,Middle,A,Konronsou,1,10,Forest species,Wet
Reference,Biratori,Middle,A,Tsuru ajisai,1,10,Woody species,Woody species
Reference,Biratori,Middle,A,Haedokusou,1,5,Forest species,Moderate
Reference,Biratori,Middle,B,Yamamomiji,5,120,Woody species,Woody species
Reference,Biratori,Middle,B,Yobusumasou,5,60,Forest species,Wet
Reference,Biratori,Middle,B,Momijigasa,5,30,Forest species,Wet
Reference,Biratori,Middle,B,Konronsou,5,20,Forest species,Wet
Reference,Biratori,Middle,B,Haedokusou,1,40,Forest species,Moderate
Reference,Biratori,Middle,B,Oshida,20,40,Forest species,Moderate
Reference,Biratori,Middle,B,Tsuru ajisai,10,30,Woody species,Woody species
Reference,Biratori,Middle,B,Miyakozasa,5,40,Generalist species,Moderate
Reference,Biratori,Middle,B,Sawashiba,5,20,Woody species,Woody species
Reference,Biratori,Middle,B,Suge SP,1,5,Unknown,Unknown
Reference,Biratori,Middle,B,Vine SP,1,5,Unknown,Unknown
Reference,Biratori,Middle,C,Oshida,25,40,Forest species,Moderate
Reference,Biratori,Middle,C,Miyakozasa,10,40,Generalist species,Moderate
Reference,Biratori,Middle,C,Momijigasa,15,20,Forest species,Wet
Reference,Biratori,Middle,C,Konronsou,10,35,Forest species,Wet
Reference,Biratori,Middle,C,Chishimaazami,1,5,Open land species,Moderate
Reference,Biratori,Middle,C,Ezokurokumosou,1,5,Forest species,Wet
Reference,Biratori,Middle,C,Haedokusou,1,10,Forest species,Moderate
Reference,Biratori,Middle,C,Futarishizuka,1,5,Forest species,Wet
Reference,Biratori,Middle,C,Tsuru ajisai,1,5,Woody species,Woody species
Reference,Biratori,Middle,C,Sawashiba,1,5,Woody species,Woody species
Reference,Biratori,Middle,C,Vine SP,1,5,Unknown,Unknown
Reference,Biratori,Middle,C,Suge SP,1,10,Unknown,Unknown
Reference,Biratori,Middle,C,Suge SP2,5,5,Unknown,Unknown
Reference,Biratori,Middle,D,Miyakozasa,25,40,Generalist species,Moderate
Reference,Biratori,Middle,D,Oshida,5,30,Forest species,Moderate
Reference,Biratori,Middle,D,Haedokusou,5,40,Forest species,Moderate
Reference,Biratori,Middle,D,Momijigasa,5,10,Forest species,Wet
Reference,Biratori,Middle,D,Fukkisou,5,10,Woody species,Woody species
Reference,Biratori,Middle,D,Konronsou,1,15,Forest species,Wet
Reference,Biratori,Middle,D,Suge SP,5,10,Unknown,Unknown
Reference,Biratori,Middle,D,Suge SP3,1,5,Unknown,Unknown
Reference,Biratori,Middle,D,Nogariyasu,1,10,Generalist species,Moderate
Reference,Biratori,Middle,D,Ezokurokumosou,1,20,Forest species,Wet
Reference,Biratori,Middle,D,Vine SP2,1,5,Unknown,Unknown
Reference,Biratori,Lower,A,Oshida,40,80,Forest species,Moderate
Reference,Biratori,Lower,A,Fukkisou,25,20,Woody species,Woody species
Reference,Biratori,Lower,A,Tsurifunesou,5,25,Forest species,Wet
Reference,Biratori,Lower,A,Momijigasa,1,20,Forest species,Wet
Reference,Biratori,Lower,A,Irakusa,5,20,Forest species,Wet
Reference,Biratori,Lower,A,Mukago irakusa,10,15,Forest species,Wet
Reference,Biratori,Lower,A,Konronsou,5,20,Forest species,Wet
Reference,Biratori,Lower,B,Oshida,60,50,Forest species,Moderate
Reference,Biratori,Lower,B,Fukkisou,25,30,Woody species,Woody species
Reference,Biratori,Lower,B,Konronsou,5,20,Forest species,Wet
Reference,Biratori,Lower,B,Mukago irakusa,5,10,Forest species,Wet
Reference,Biratori,Lower,B,Irakusa,5,10,Forest species,Wet
Reference,Biratori,Lower,B,Nekonomeso,1,5,Forest species,Wet
Reference,Biratori,Lower,B,Mizosoba,1,25,Generalist species,Wet
Reference,Biratori,Lower,C,Akitabuki,25,70,Generalist species,Moderate
Reference,Biratori,Lower,C,Oshida,40,60,Forest species,Moderate
Reference,Biratori,Lower,C,Fukkisou,10,20,Woody species,Woody species
Reference,Biratori,Lower,C,Konronsou,5,20,Forest species,Wet
Reference,Biratori,Lower,C,Irakusa,1,5,Forest species,Wet
Reference,Biratori,Lower,D,Oshida,20,30,Forest species,Moderate
Reference,Biratori,Lower,D,Fukkisou,15,30,Woody species,Woody species
Reference,Biratori,Lower,D,Konronsou,1,30,Forest species,Wet
Reference,Biratori,Lower,D,Tsurifunesou,1,25,Forest species,Wet
Reference,Biratori,Lower,D,Mizuhiki,1,30,Forest species,Wet
Reference,Biratori,Lower,D,Mukago irakusa,5,10,Forest species,Wet
Reference,Biratori,Lower,D,Itayakaede,1,10,Woody species,Woody species
Reference,Biratori,Lower,D,Koichiyakusou,1,5,Forest species,Moderate
Reference,Biratori,Lower,D,Yachidamo,1,10,Woody species,Woody species
Reference,Hidaka,Upper,A,Miyakozasa,60,50,Generalist species,Moderate
Reference,Hidaka,Upper,A,Oshida,40,40,Forest species,Moderate
Reference,Hidaka,Upper,A,Momijigasa,10,30,Forest species,Wet
Reference,Hidaka,Upper,A,Fukkisou,10,20,Woody species,Woody species
Reference,Hidaka,Upper,A,Konronsou,10,15,Forest species,Wet
Reference,Hidaka,Upper,A,Akashide,1,10,Woody species,Woody species
Reference,Hidaka,Upper,A,Nekonomeso,1,5,Forest species,Wet
Reference,Hidaka,Upper,B,Oshida,50,90,Forest species,Moderate
Reference,Hidaka,Upper,B,Miyakozasa,5,30,Generalist species,Moderate
Reference,Hidaka,Upper,B,Fukkisou,5,30,Woody species,Woody species
Reference,Hidaka,Upper,B,Konronsou,10,15,Forest species,Wet
Reference,Hidaka,Upper,B,Momijigasa,5,20,Forest species,Wet
Reference,Hidaka,Upper,B,Irakusa,1,5,Forest species,Wet
Reference,Hidaka,Upper,B,Mukago irakusa,5,10,Forest species,Wet
Reference,Hidaka,Upper,B,Nekonomeso,1,5,Forest species,Wet
Reference,Hidaka,Upper,B,Tsuru ajisai,1,10,Woody species,Woody species
Reference,Hidaka,Upper,C,Miyakozasa,25,40,Generalist species,Moderate
Reference,Hidaka,Upper,C,Oshida,15,60,Forest species,Moderate
Reference,Hidaka,Upper,C,Fukkisou,5,20,Woody species,Woody species
Reference,Hidaka,Upper,C,Momijigasa,5,10,Forest species,Wet
Reference,Hidaka,Upper,C,Mukago irakusa,5,10,Forest species,Wet
Reference,Hidaka,Upper,C,Irakusa,1,5,Forest species,Wet
Reference,Hidaka,Upper,C,Konronsou,5,10,Forest species,Wet
Reference,Hidaka,Upper,C,Kurumabasou,1,5,Forest species,Moderate
Reference,Hidaka,Upper,D,Miyakozasa,20,40,Generalist species,Moderate
Reference,Hidaka,Upper,D,Oshida,35,60,Forest species,Moderate
Reference,Hidaka,Upper,D,Fukkisou,5,30,Woody species,Woody species
Reference,Hidaka,Upper,D,Konronsou,5,25,Forest species,Wet
Reference,Hidaka,Middle,A,Oshida,50,60,Forest species,Moderate
Reference,Hidaka,Middle,A,Miyakozasa,25,40,Generalist species,Moderate
Reference,Hidaka,Middle,A,Momijigasa,5,5,Forest species,Wet
Reference,Hidaka,Middle,A,Nekonomeso,1,5,Forest species,Wet
